Date,Flight No.,"Type of
Flight","EU ETS
Annex I
exceptions",Aircraft Type,Reg No.,"Country of
dep.",Departure,"Airport of
dep.
(ICAO code)","Airport of
dep.
(IATA code)","Airport of dep
geog. boundaries","Country of
arrival",Arrival,"Airport of
arrival
(ICAO code)","Airport of
arrival
(IATA code)","Airport of arrival
geog. boundaries","Great circle
distance [km]","Payload
distance [km]",Block,"Remaining fuel
from previous
block on  [kg]","Fuel
uplift [kg]",Block Fuel [kg],Density [kg/L],"Fuel at
block-on [kg]",Fuel consumption [kg],PAX,"PAX
infant","PAX
child","PAX
male","PAX
female","Gross weight
of baggage [kg]","Gross weight
of freight [kg]",Payload [kg],kmT,emission CO2 [t CO2],emission ETS [t C02],emission Corsia [t C02]
02-11-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:22,1000,1200,2200,No,1410,790,0,0,0,0,,0,0,0,0,2.4964,2.4964,2.4964
02-11-2026,HFA851,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Paphos International (Pafos),LCPH,PFO,EU,318,0,1:14,1410,190,1600,No,820,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
02-11-2026,HFA852,SCD,,AT76,4X-IHE,CYP,Paphos International (Pafos),LCPH,PFO,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,318,0,1:00,820,1780,2600,No,2030,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-12-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:04,2030,-30,2000,No,1320,680,0,0,0,0,,0,0,0,0,2.1488,2.1488,2.1488
02-12-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:12,1320,880,2200,No,1560,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
02-12-2026,HFA805,NSCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,265,0:58,1560,0,1560,No,920,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
02-12-2026,HFA806,NSCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,265,0:53,920,1180,2100,No,1620,480,0,0,0,0,,0,0,0,0,1.5168,1.5168,1.5168
02-12-2026,HFA807,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:56,1620,-10,1610,No,1010,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-12-2026,HFA808,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:53,1010,1390,2400,No,1940,460,0,0,0,0,,0,0,0,0,1.4536,1.4536,1.4536
02-13-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:08,1940,-30,1910,No,1220,690,0,0,0,0,,0,0,0,0,2.1804,2.1804,2.1804
02-13-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:08,1220,980,2200,No,1580,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-14-2026,HFA853,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Paphos International (Pafos),LCPH,PFO,EU,318,0,1:01,1580,-20,1560,No,890,670,0,0,0,0,,0,0,0,0,2.1172,2.1172,2.1172
02-14-2026,HFA854,SCD,,AT76,4X-IHE,CYP,Paphos International (Pafos),LCPH,PFO,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,318,0,1:00,890,1610,2500,No,1940,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
02-14-2026,HFA603,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,0:57,1940,0,1940,No,1320,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-14-2026,HFA604,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:13,1320,880,2200,No,1490,710,0,0,0,0,,0,0,0,0,2.2436,2.2436,2.2436
02-15-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:11,1490,310,1800,No,1040,760,0,0,0,0,,0,0,0,0,2.4016,2.4016,2.4016
02-15-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:00,1040,1050,2090,No,1420,670,0,0,0,0,,0,0,0,0,2.1172,2.1172,2.1172
02-15-2026,HFA805,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:53,1420,-20,1400,No,890,510,0,0,0,0,,0,0,0,0,1.6116,1.6116,1.6116
02-15-2026,HFA806,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:03,890,1310,2200,No,1650,550,0,0,0,0,,0,0,0,0,1.738,1.738,1.738
02-15-2026,HFA807,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:52,1650,0,1650,No,1130,520,0,0,0,0,,0,0,0,0,1.6432,1.6432,1.6432
02-15-2026,HFA808,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:00,1130,1370,2500,No,1980,520,0,0,0,0,,0,0,0,0,1.6432,1.6432,1.6432
02-16-2026,HFA801,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:46,1980,-30,1950,No,1470,480,0,0,0,0,,0,0,0,0,1.5168,1.5168,1.5168
02-16-2026,HFA802,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:01,1470,530,2000,No,1460,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
02-16-2026,HFA803,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:51,1460,-30,1430,No,910,520,0,0,0,0,,0,0,0,0,1.6432,1.6432,1.6432
02-16-2026,HFA804,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,1:02,910,1490,2400,No,1840,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
02-17-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:10,1840,-40,1800,No,1030,770,0,0,0,0,,0,0,0,0,2.4332,2.4332,2.4332
02-17-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,0:52,1030,970,2000,No,1430,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-17-2026,HFA803,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:50,1430,0,1430,No,860,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-17-2026,HFA804,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:54,860,1540,2400,No,1890,510,0,0,0,0,,0,0,0,0,1.6116,1.6116,1.6116
02-18-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:06,1890,-30,1860,No,1140,720,0,0,0,0,,0,0,0,0,2.2752,2.2752,2.2752
02-18-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:00,1140,1360,2500,No,1880,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-18-2026,HFA605,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:05,1880,-10,1870,No,1150,720,0,0,0,0,,0,0,0,0,2.2752,2.2752,2.2752
02-18-2026,HFA606,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:08,1150,1350,2500,No,1840,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
02-19-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:07,1840,-50,1790,No,1030,760,0,0,0,0,,0,0,0,0,2.4016,2.4016,2.4016
02-19-2026,HFA603,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:04,1030,750,1780,No,1010,770,0,0,0,0,,0,0,0,0,2.4332,2.4332,2.4332
02-19-2026,HFA604,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:13,1010,1490,2500,No,1750,750,0,0,0,0,,0,0,0,0,2.37,2.37,2.37
02-19-2026,HFA807,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,265,0:53,1750,0,1750,No,1180,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-19-2026,HFA808,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,265,0:52,1180,920,2100,No,1640,460,0,0,0,0,,0,0,0,0,1.4536,1.4536,1.4536
02-20-2026,HFA701,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:52,1640,1160,2800,No,840,1960,0,0,0,0,,0,0,0,0,6.1936,6.1936,6.1936
02-20-2026,HFA702,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:31,840,2360,3200,No,1750,1450,0,0,0,0,,0,0,0,0,4.582,4.582,4.582
02-21-2026,HFA853,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Paphos International (Pafos),LCPH,PFO,EU,318,0,1:09,1750,0,1750,No,1000,750,0,0,0,0,,0,0,0,0,2.37,2.37,2.37
02-21-2026,HFA854,SCD,,AT76,4X-IHE,CYP,Paphos International (Pafos),LCPH,PFO,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,318,0,1:05,1000,1500,2500,No,1880,620,0,0,0,0,,0,0,0,0,1.9592,1.9592,1.9592
02-21-2026,HFA603,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:13,1880,0,1880,No,1100,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
02-21-2026,HFA604,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:02,1100,1400,2500,No,1900,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-22-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:08,1900,-20,1880,No,1120,760,0,0,0,0,,0,0,0,0,2.4016,2.4016,2.4016
02-22-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:05,1120,1380,2500,No,1860,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
02-23-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:08,1860,140,2000,No,1950,50,0,0,0,0,,0,0,0,0,0.158,0.158,0.158
02-23-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,0:57,1950,650,2600,No,2000,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-23-2026,HFA703,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:59,2000,900,2900,No,960,1940,0,0,0,0,,0,0,0,0,6.1304,6.1304,6.1304
02-23-2026,HFA704,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:43,960,1940,2900,No,1320,1580,0,0,0,0,,0,0,0,0,4.9928,4.9928,4.9928
02-24-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:02,1320,470,1790,No,1130,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
02-24-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:02,1130,1070,2200,No,1560,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
02-24-2026,HFA803,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:57,1560,0,1560,No,900,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
02-24-2026,HFA804,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:58,900,1500,2400,No,1860,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
02-25-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,1:08,1860,-10,1850,No,1100,750,0,0,0,0,,0,0,0,0,2.37,2.37,2.37
02-25-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:00,1100,1200,2300,No,1690,610,0,0,0,0,,0,0,0,0,1.9276,1.9276,1.9276
02-25-2026,HFA851,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Paphos International (Pafos),LCPH,PFO,EU,318,0,1:07,1690,0,1690,No,910,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
02-25-2026,HFA852,SCD,,AT76,4X-IHE,CYP,Paphos International (Pafos),LCPH,PFO,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,318,0,1:01,910,1190,2100,No,1430,670,0,0,0,0,,0,0,0,0,2.1172,2.1172,2.1172
02-26-2026,HFA801,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:56,1430,80,1510,No,910,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
02-26-2026,HFA802,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:52,910,1190,2100,No,1620,480,0,0,0,0,,0,0,0,0,1.5168,1.5168,1.5168
02-26-2026,HFA803,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,1620,0,1620,No,1040,580,0,0,0,0,,0,0,0,0,1.8328,1.8328,1.8328
02-26-2026,HFA804,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:52,1040,1060,2100,No,1640,460,0,0,0,0,,0,0,0,0,1.4536,1.4536,1.4536
02-26-2026,HFA807,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,1:00,1640,-20,1620,No,960,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
02-26-2026,HFA808,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:55,960,1440,2400,No,1920,480,0,0,0,0,,0,0,0,0,1.5168,1.5168,1.5168
02-27-2026,HFA601,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,342,0,0:59,1920,-20,1900,No,1270,630,0,0,0,0,,0,0,0,0,1.9908,1.9908,1.9908
02-27-2026,HFA602,SCD,Both airfields outside EU,AT76,4X-IHE,ISR,Eilat/Ilan and Assaf Ramon Intl (Timna),LLER,ETM,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,342,0,1:11,1270,1030,2300,No,1600,700,0,0,0,0,,0,0,0,0,2.212,2.212,2.212
02-28-2026,HFA501,SCD,,AT76,4X-IHE,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,265,1:53,1600,0,1600,No,1000,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
03-05-2026,HFA104,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,339,1:18,1000,1500,2500,No,1780,720,0,0,0,0,,0,0,0,0,2.2752,2.2752,2.2752
03-05-2026,HFA103,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,339,1:19,1780,0,1780,No,960,820,0,0,0,0,,0,0,0,0,2.5912,2.5912,2.5912
03-06-2026,HFA108A,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,932,932,2:29,960,1640,2600,No,1070,1530,0,0,0,0,,0,0,0,0,4.8348,4.8348,4.8348
03-06-2026,HFA108,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,1195,2:46,1070,1930,3000,No,1470,1530,0,0,0,0,,0,0,0,0,4.8348,4.8348,4.8348
03-06-2026,HFA107,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,339,1:20,1470,230,1700,No,870,830,0,0,0,0,,0,0,0,0,2.6228,2.6228,2.6228
03-07-2026,HFA114,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:14,870,1630,2500,No,1840,660,0,0,0,0,,0,0,0,0,2.0856,2.0856,2.0856
03-07-2026,HFA113,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:22,1840,0,1840,No,1040,800,0,0,0,0,,0,0,0,0,2.528,2.528,2.528
03-07-2026,HFA126,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:13,1040,1360,2400,No,1700,700,0,0,0,0,,0,0,0,0,2.212,2.212,2.212
03-07-2026,HFA125,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:22,1700,300,2000,No,1200,800,0,0,0,0,,0,0,0,0,2.528,2.528,2.528
03-07-2026,HFA124,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:30,1200,1300,2500,No,1740,760,0,0,0,0,,0,0,0,0,2.4016,2.4016,2.4016
03-07-2026,HFA123,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,339,1:33,1740,0,1740,No,800,940,0,0,0,0,,0,0,0,0,2.9704,2.9704,2.9704
03-09-2026,HFA148,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:10,800,1700,2500,No,1850,650,0,0,0,0,,0,0,0,0,2.054,2.054,2.054
03-09-2026,HFA149,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:15,1850,850,2700,No,640,2060,0,0,0,0,,0,0,0,0,6.5096,6.5096,6.5096
03-09-2026,HFA146,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:46,640,2360,3000,No,1440,1560,0,0,0,0,,0,0,0,0,4.9296,4.9296,4.9296
03-09-2026,HFA147,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:34,1440,460,1900,No,1030,870,0,0,0,0,,0,0,0,0,2.7492,2.7492,2.7492
03-10-2026,HFA152,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:25,1030,1470,2500,No,1900,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
03-10-2026,HFA153,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:57,1900,600,2500,No,500,2000,0,0,0,0,,0,0,0,0,6.32,6.32,6.32
03-10-2026,HFA156,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:45,500,2500,3000,No,1480,1520,0,0,0,0,,0,0,0,0,4.8032,4.8032,4.8032
03-10-2026,HFA157,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:27,1480,420,1900,No,1070,830,0,0,0,0,,0,0,0,0,2.6228,2.6228,2.6228
03-11-2026,HFA160,SCD,,AT76,4X-IHE,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:20,1070,1130,2200,No,1420,780,0,0,0,0,,0,0,0,0,2.4648,2.4648,2.4648
03-11-2026,HFA161,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:03,1420,980,2400,No,610,1790,0,0,0,0,,0,0,0,0,5.6564,5.6564,5.6564
03-11-2026,HFA162,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:59,610,2290,2900,No,1210,1690,0,0,0,0,,0,0,0,0,5.3404,5.3404,5.3404
03-11-2026,HFA163,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,1195,3:05,1210,1490,2700,No,750,1950,0,0,0,0,,0,0,0,0,6.162,6.162,6.162
03-12-2026,HFA170,SCD,,AT76,4X-IHE,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:46,750,2150,2900,No,1330,1570,0,0,0,0,,0,0,0,0,4.9612,4.9612,4.9612
03-12-2026,HFA171,SCD,,AT76,4X-IHE,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:12,1330,570,1900,No,1130,770,0,0,0,0,,0,0,0,0,2.4332,2.4332,2.4332
