"flightid","releasestatus","filing_status","departure","destination","scheduled_time_of_departure","aircraft_registration","callsign","alternate","flight_rule","atc_type_of_flight","dispatcher_notes","item18_remarks","route_to_destination","route_altitude_fl","load_people","load_cargo_kg","log_time_off","log_time_on","log_flight_duration","log_block_duration","perf_flight_fuel","perf_taxi_fuel","perf_fuel_to_destination","perf_landing_fuel","perf_alternate_fuel","perf_reserve_fuel","perf_extra_fuel","perf_contingency_fuel","perf_total_fuel","perf_max_total_fuel","perf_co2_emission","perf_taxi_time_min","perf_time_to_dest_min","perf_total_time_min","perf_departure_time_utc","perf_estimated_arrival_utc","dist_destination_nm","dist_gcd_destination_nm","dist_alternate_nm","weight_ramp","weight_takeoff","weight_max_takeoff","weight_zero_fuel","weight_landing","weather_avg_wind_comp","weather_avg_wind_dir","weather_avg_wind_vel","weather_avg_isa_dev","is_etops_enabled"
"a1f5b81c232648439e53bc0ec424690f","Success","Filed","LCPH","LLHA","2026-02-26T09:55:00Z","4XIHD","HFA852","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.","DISPATCH +972502126365","N0276F130 ESERI1D ESERI M42 VELOX B17 MERVA P68 GALIM/N0276A050 VFR","130","2","3200.0","2026-02-26T09:58:57Z","2026-02-26T10:42:32Z","0.7263888888888889","0.9719444444444445","638.0","80.0","558.0","2062.0","253.0","260.0","1506.0","43.0","2700.0","5000.0","2017.0","0.0","44.0","219.0","2026-02-26T09:55:00Z","2026-02-26T10:39:04.8897195Z","205.27","171.59","54.99","19125.0","19045.0","23000.0","16425.0","18487.0","35.0","284.08","56.41","0.69","false"
"e0c3c7694b0b4a39b7a661e9ce678294","Success","Filed","LLHA","LCLK","2026-02-26T09:30:00Z","4XIHE","HFA803","LCPH","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 33 RTOW 22476KG. SPS DATA: 280/08KTS, DRY, 18C DEG, QNH 1015, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY.",,"N0236A050 GALIM/N0235A050 IFR P68 MERVA/N0275A140 N131 EMEDA EMEDA1A","50","2","7100.0","2026-02-26T09:29:22Z","2026-02-26T10:16:35Z","0.7869444444444444","0.9052777777777777","691.0","50.0","641.0","795.0","363.0","284.0","100.0","47.0","1485.0","5000.0","2182.0","0.0","51.0","116.0","2026-02-26T09:30:00Z","2026-02-26T10:20:55.0077847Z","179.36","142.64","73.5","21910.0","21860.0","23000.0","20425.0","21220.0","-23.0","278.09","49.41","-0.21","false"
"cdd690acc78c41739f8ebfdd68633b4c","Success","Filed","LGAV","LLHA","2026-02-26T09:25:00Z","4XIHB","HFA702","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"KEA1E KEA L995 RDS L609 APLON P68 MERVA/N0242F190 P68 GALIM/N0272A050 VFR","150","2","2800.0","2026-02-26T09:45:15Z","2026-02-26T11:55:41Z","2.173888888888889","2.3108333333333335","1708.0","80.0","1628.0","1892.0","265.0","256.0","1289.0","81.0","3600.0","5000.0","5398.0","0.0","124.0","280.0","2026-02-26T09:25:00Z","2026-02-26T11:28:54.6857801Z","656.69","624.6","54.99","19711.0","19631.0","23000.0","16111.0","18003.0","54.0","312.84","61.93","3.57","false"
"846ee2d929da49c68f5e1ceab767df71","Success","Filed","LLER","LLHA","2026-02-26T08:50:00Z","4XIHC","HFA602","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"N0273F120 NURIT2H NURIT J10 TOMAL/N0273F080 J10 NAT/N0225F040 J15 ATLIT/N0225F040 VFR HOTRM DAROM GALIM","120","2","7000.0","2026-02-26T09:05:26Z","2026-02-26T10:01:28Z","0.9338888888888889","1.056111111111111","746.0","80.0","666.0","1754.0","273.0","295.0","1137.0","49.0","2500.0","5000.0","2356.0","0.0","51.0","202.0","2026-02-26T08:50:00Z","2026-02-26T09:41:27.0741874Z","202.63","184.55","54.99","23000.0","22920.0","23000.0","20500.0","22254.0","-3.0","273.32","33.49","3.45","false"
"30d43aa1437c422da945b543b6fef365","Success","Filed","LLHA","LCPH","2026-02-26T08:05:00Z","4XIHD","HFA851","LCLK","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 33 RTOW 22402KG. SPS DATA: 280/06KTS, WET, 18C DEG, QNH 1014, Air Cond. OFF.
3. A/C IS FUELED WITH 1860 KG FROM PREVIOUS LEG.","DISPATCH +972502126365","N0230A050 GALIM/N0230A050 IFR P68 MERVA/N0263A100 N131 VELOX M42 ESERI","50","2","6300.0","2026-02-26T08:06:54Z","2026-02-26T09:05:54Z","0.9833333333333333","1.1183333333333334","768.0","50.0","718.0","1092.0","278.0","279.0","489.0","46.0","1860.0","5000.0","2427.0","0.0","55.0","143.0","2026-02-26T08:05:00Z","2026-02-26T09:00:17.7423385Z","200.62","171.59","61.53","21385.0","21335.0","23000.0","19525.0","20617.0","-24.0","277.15","33.33","-1.44","false"
"0b01d4e1abd14277bdec7bc990261203","Success","Filed","LCLK","LLHA","2026-02-26T07:40:00Z","4XIHE","HFA802","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"N0276F130 EMEDA2B EMEDA B17 MERVA P68 GALIM/N0276A050 VFR","130","2","2800.0","2026-02-26T07:45:06Z","2026-02-26T08:25:11Z","0.6680555555555555","0.8577777777777778","555.0","80.0","475.0","1545.0","254.0","253.0","996.0","42.0","2100.0","5000.0","1752.0","0.0","37.0","169.0","2026-02-26T07:40:00Z","2026-02-26T08:16:54.3760224Z","162.11","142.64","54.99","18225.0","18145.0","23000.0","16125.0","17670.0","23.0","279.04","51.45","0.74","false"
"619b8fb8e016437cb3a3f4063035d5f8","Success","Filed","LLHA","LLER","2026-02-26T07:00:00Z","4XIHC","HFA601","LLBG","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 33 RTOW 22402KG. SPS DATA: 280/06KTS, WET, 18C DEG, QNH 1014, Air Cond. OFF.
3. A/C IS FUELED WITH 1900 KG FROM PREVIOUS LEG.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","2","4600.0","2026-02-26T07:02:34Z","2026-02-26T07:53:37Z","0.8508333333333333","0.9736111111111111","785.0","50.0","735.0","1115.0","578.0","265.0","228.0","44.0","1900.0","5000.0","2479.0","0.0","57.0","151.0","2026-02-26T07:00:00Z","2026-02-26T07:56:35.6843028Z","230.38","184.55","155.72","20000.0","19950.0","23000.0","18100.0","19215.0","0.0","275.12","32.07","3.36","false"
"8b07b2cb577042429d9c9cd5badf0013","Success","Filed","LLHA","LCLK","2026-02-26T06:00:00Z","4XIHE","HFA801","LCPH","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 33 RTOW 22225KG. SPS DATA: 250/06KTS, DRY, 18C DEG, QNH 1014, Air Cond. OFF.
3. A/C IS FUELED WITH 1500 KG.",,"N0229A050 GALIM/N0229A050 IFR P68 MERVA/N0259A140 N131 EMEDA EMEDA1A","50","2","5000.0","2026-02-26T06:03:35Z","2026-02-26T06:48:12Z","0.7436111111111111","0.9305555555555556","681.0","50.0","631.0","819.0","353.0","265.0","157.0","44.0","1500.0","5000.0","2151.0","0.0","51.0","120.0","2026-02-26T06:00:00Z","2026-02-26T06:50:32.746622Z","179.36","142.64","73.5","19825.0","19775.0","23000.0","18325.0","19144.0","-24.0","279.09","48.77","0.64","false"
"d657169ec9354c7c83ff7fb1d6203e6a","Success","Filed","LLHA","LGAV","2026-02-26T05:45:00Z","4XIHB","HFA701","LGIR","ZFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 33 RTOW 22225KG. SPS DATA: 250/06KTS, DRY, 18C DEG, QNH 1014, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY.
4. DISPATCHED AT FL100 DUE TO STRONG H-WINDS. | FUEL REQ. FOR FL160 WITH 100 KG EXTRA IS 3600 KG.",,"GALIM/N0234A050 IFR P68 MERVA/N0272A100 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","5100.0","2026-02-26T06:06:16Z","2026-02-26T09:04:26Z","2.9694444444444446","3.13","2590.0","50.0","2540.0","1110.0","550.0","268.0","165.0","127.0","3700.0","5000.0","8185.0","0.0","172.0","267.0","2026-02-26T05:45:00Z","2026-02-26T08:37:03.1096704Z","662.64","624.6","176.85","22111.0","22061.0","23000.0","18411.0","19521.0","-34.0","322.36","36.05","-2.28","false"
"e77f2a7bcfeb4d9a97fcdf9e773e0fe1","Success","Filed","LCLK","LLHA","2026-02-25T17:55:00Z","4XIHC","HFA808","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT(ETM).
DISP-EREZ Y.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/F050 VFR","130","2","3500.0","2026-02-25T17:59:25Z","2026-02-25T18:40:54Z","0.6913888888888889","0.875","596.0","80.0","516.0","1804.0","265.0","262.0","1233.0","44.0","2400.0","5000.0","1883.0","0.0","40.0","189.0","2026-02-25T17:55:00Z","2026-02-25T18:34:52.2917827Z","162.11","142.64","54.99","19400.0","19320.0","23000.0","17000.0","18804.0","6.0","256.48","38.41","2.15","false"
"beb6dd8fd1c34cd89d1d3c98ee8c4d68","Success","Filed","LLHA","LCLK","2026-02-25T16:30:00Z","4XIHC","HFA807","LCPH","ZFR","S","EXTRA FUEL IS PER POLICY
T/O DATA-RWY 15,TEMP 18C,WIND 0,Q1018,PACKS OFF....RTOW 22549 KG.
DISP-EREZ Y.",,"N0229A050 GALIM/N0229A050 IFR P68 MERVA/N0259A140 N131 EMEDA EMEDA1A","50","2","5300.0","2026-02-25T16:20:40Z","2026-02-25T17:09:12Z","0.8088888888888889","0.9861111111111112","647.0","50.0","597.0","774.0","360.0","269.0","100.0","45.0","1421.0","5000.0","2045.0","0.0","47.0","112.0","2026-02-25T16:30:00Z","2026-02-25T17:16:38.2331581Z","179.36","142.64","73.5","20221.0","20171.0","23000.0","18800.0","19574.0","-6.0","258.18","30.11","1.79","false"
"4d5fabb74e0e4329a60b09a0c4b22680","Success","Filed","LGAV","LLHA","2026-02-25T16:25:00Z","4XIHB","HFA704","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"KEA1E KEA L995 RDS L609 ALKIS L609 APLON P68 MERVA/F190 P68 GALIM/N0278A050 VFR","210","2","3600.0","2026-02-25T16:38:10Z","2026-02-25T18:46:48Z","2.1438888888888887","2.3355555555555556","1566.0","80.0","1486.0","1934.0","272.0","263.0","1325.0","74.0","3500.0","5000.0","4948.0","0.0","128.0","308.0","2026-02-25T16:25:00Z","2026-02-25T18:32:58.7726351Z","656.69","624.6","54.99","20411.0","20331.0","23000.0","16911.0","18845.0","50.0","307.39","62.23","1.35","false"
"9391c46a95cb44f4b82890c4ff820912","Success","Filed","LCPH","LLHA","2026-02-25T15:05:00Z","4XIHE","HFA852","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"ESERI1D ESERI M42 VELOX B17 MERVA P68 GALIM/F050 VFR","130","2","4600.0","2026-02-25T15:27:18Z","2026-02-25T16:19:50Z","0.8755555555555555","1.0163888888888888","680.0","80.0","600.0","1420.0","261.0","267.0","848.0","45.0","2100.0","5000.0","2148.0","0.0","47.0","168.0","2026-02-25T15:05:00Z","2026-02-25T15:52:06.4847462Z","205.27","171.59","54.99","20025.0","19945.0","23000.0","17925.0","19345.0","16.0","264.77","35.99","2.71","false"
"caf25e88f20d4ab7847d7e9cff37ed2f","Success","Filed","LLER","LLHA","2026-02-25T14:40:00Z","4XIHC","HFA606","LLBG","YFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"N0277F120 NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","2","4600.0","2026-02-25T14:32:10Z","2026-02-25T15:27:29Z","0.9219444444444445","0.9938888888888889","721.0","80.0","641.0","1479.0","267.0","269.0","898.0","45.0","2200.0","5000.0","2278.0","0.0","50.0","180.0","2026-02-25T14:40:00Z","2026-02-25T15:29:36.132176Z","202.63","184.55","54.99","20300.0","20220.0","23000.0","18100.0","19579.0","1.0","262.09","19.05","3.64","false"
"b53f430b8e23486f8907155d8d423905","Success","Filed","LLHA","LCPH","2026-02-25T13:15:00Z","4XIHE","HFA851","LCLK","ZFR","S","FUEL    :    EXTRA FUEL DEU TO COMPANY POLICY.
RTOW   :   22608kg. SPS DATA - RWY15 WET,23007KT,19C,Q1018,PACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"GALIM IFR P68 MERVA N131 VELOX M42 ESERI","140","2","4900.0","2026-02-25T13:27:26Z","2026-02-25T14:26:31Z","0.9847222222222223","1.1219444444444444","707.0","50.0","657.0","677.0","270.0","263.0","100.0","44.0","1384.0","5000.0","2234.0","0.0","53.0","113.0","2026-02-25T13:15:00Z","2026-02-25T14:07:56.8652442Z","200.62","171.59","61.53","19609.0","19559.0","23000.0","18225.0","18902.0","-18.0","264.37","34.91","2.82","false"
"8c88ab4f69ce4707bd9a22d4a748caaa","Success","Filed","LLHA","LLER","2026-02-25T12:50:00Z","4XIHC","HFA605","LLBG","ZFR","S","**NEW OFP DUE CHG OF TOW ABOVE 800 KG**
FUEL    :    FROM PREVIOUS FLT
RTOW   :   22608kg. SPS DATA - RWY15 WET,23007KT,19C,Q1018,PACKS OFF.
DISP     :EREZ Y",,"N0277A050 GALIM IFR Q28 ATLIT J15 NAT/N0276A090 J10 SIVAK/N0277A130 J10 NURIT NURIT1D","50","2","2800.0","2026-02-25T12:55:49Z","2026-02-25T13:49:49Z","0.9","1.0052777777777777","786.0","50.0","736.0","1794.0","554.0","256.0","942.0","43.0","2580.0","5000.0","2483.0","0.0","57.0","207.0","2026-02-25T12:50:00Z","2026-02-25T13:47:06.0039947Z","230.38","184.55","155.72","18880.0","18830.0","23000.0","16300.0","18094.0","-3.0","263.52","19.37","3.53","false"
"4ebb2c2801674e7ea06bd00effb9334a","Success","Filed","LLHA","LGAV","2026-02-25T12:45:00Z","4XIHB","HFA703","LGIR","ZFR","S","FUEL    :    EXTRA FUEL DUE TO COMPANY POLICY.
RTOW   :   22608kg. SPS DATA - RWY15 WET,23007KT,19C,Q1018,PACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"GALIM/F050 IFR P68 MERVA/F140 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","3700.0","2026-02-25T12:52:05Z","2026-02-25T15:54:53Z","3.046666666666667","3.1525","2360.0","50.0","2310.0","1003.0","532.0","255.0","100.0","116.0","3363.0","5000.0","7459.0","0.0","171.0","261.0","2026-02-25T12:45:00Z","2026-02-25T15:35:55.6996178Z","662.64","624.6","176.85","20374.0","20324.0","23000.0","17011.0","18014.0","-35.0","297.22","38.33","1.31","false"
"88f8c08134b2412d8a96b5bb220497ed","Success","Filed","LBSF","LLHA","2026-02-25T12:25:00Z","4XIHD","HFA952","LLBG","YFR","S","FUEL    :    EXTRA FUEL- TO COVER NEXT LEG-PFO.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.","DISPATCH +972502126365, PASSENGERS FLIGHT","OMENO3S OMENO Y505 NIKTI N127 LMO L618 MES N139 LURUS L995 ULFIT M978 TOSKA M67 MAROS L609 APLON P68 GALIM/N0276A050 VFR","190","2","2700.0","2026-02-25T12:27:00Z","2026-02-25T15:15:32Z","2.8088888888888888","3.0494444444444446","1937.0","80.0","1857.0","1563.0","252.0","252.0","966.0","93.0","3500.0","5000.0","6121.0","0.0","170.0","321.0","2026-02-25T12:25:00Z","2026-02-25T15:14:41.3808898Z","885.82","809.32","54.99","19425.0","19345.0","23000.0","15925.0","17488.0","45.0","309.02","49.46","-0.31","false"
"cf30f643cb1e4d1aa6242324d7a9d4df","Success","Filed","LLER","LLHA","2026-02-25T11:50:00Z","4XIHE","HFA602","LLBG","YFR","S","FUEL    :    EXTRA FUEL- TO COVER NEXT LEG-PFO.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","3","4300.0","2026-02-25T11:49:22Z","2026-02-25T12:40:52Z","0.8583333333333333","1.0019444444444445","703.0","80.0","623.0","1597.0","259.0","266.0","1028.0","44.0","2300.0","5000.0","2221.0","0.0","49.0","193.0","2026-02-25T11:50:00Z","2026-02-25T12:39:12.6673387Z","202.63","184.55","54.99","19925.0","19845.0","23000.0","17625.0","19222.0","3.0","257.49","18.15","3.44","false"
"312414f6d5394feaa7b6edcf976e3379","Success","Filed","LCLK","LLHA","2026-02-25T11:10:00Z","4XIHC","HFA804","LLBG","YFR","S","FUEL    :    EXTRA FUEL- TO COVER NEXT LEG-ETM.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0264A050 VFR","130","2","2800.0","2026-02-25T11:11:52Z","2026-02-25T11:52:46Z","0.6816666666666666","0.9425","592.0","80.0","512.0","2508.0","262.0","262.0","1940.0","44.0","3100.0","5000.0","1870.0","0.0","40.0","244.0","2026-02-25T11:10:00Z","2026-02-25T11:49:38.1281064Z","162.11","142.64","54.99","19400.0","19320.0","23000.0","16300.0","18808.0","7.0","262.75","32.5","2.59","false"
"00e32064dceb48458f3179bdbaf0a7e7","Success","Filed","LLHA","LLER","2026-02-25T10:00:00Z","4XIHE","HFA601","LLBG","ZFR","S","FUEL    :    EXTRA FUEL- A/C REFULED PREVIOUS LEG.
ETM     :    A/D CLSD TILL 11:00.
TLV       :   RWY 08/26 CLSD,TILL 11:00.
RTOW   :   22499kg. SPS DATA - RWY15 WET,NO WIND,19C,Q1018,PACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","3","2200.0","2026-02-25T10:03:47Z","2026-02-25T11:05:21Z","1.0261111111111112","1.1311111111111112","766.0","50.0","716.0","1094.0","533.0","245.0","275.0","41.0","1860.0","5000.0","2421.0","0.0","57.0","153.0","2026-02-25T10:00:00Z","2026-02-25T10:56:37.0347471Z","230.38","184.55","155.72","17385.0","17335.0","23000.0","15525.0","16619.0","-5.0","255.13","18.74","3.29","false"
"19d7e535ade84b4ab0c2216a40d172b0","Success","Filed","LLHA","LCLK","2026-02-25T09:30:00Z","4XIHC","HFA803","LCPH","ZFR","S","FUEL    :    EXTRA FUEL- A/C REFULED PREVIOUS LEG.
ETM     :    A/D CLSD TILL 11:00.
TLV       :   RWY 08/26 CLSD,TILL 11:00.
RTOW   :   22499kg. SPS DATA - RWY15 WET,NO WIND,19C,Q1018,PACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"DCT GALIM/N0275A140 IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","4300.0","2026-02-25T09:15:24Z","2026-02-25T10:05:23Z","0.8330555555555555","1.0055555555555555","640.0","50.0","590.0","754.0","350.0","260.0","100.0","43.0","1394.0","5000.0","2021.0","0.0","47.0","111.0","2026-02-25T09:30:00Z","2026-02-25T10:16:45.0364088Z","179.36","142.64","73.5","19194.0","19144.0","23000.0","17800.0","18554.0","-10.0","265.88","31.73","2.88","false"
"87e1a69549cf404cb12fb64cf4d388ec","Success","Filed","LGAV","LLHA","2026-02-25T09:10:00Z","4XIHB","HFA702","LLBG","YFR","S","FUEL    :    EXTRA FUEL- TO COVER NEXT LEG-ATH.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"KEA1N KEA L995 RDS L609 APLON P68 GALIM/N0276A050 VFR","190","2","3000.0","2026-02-25T09:43:08Z","2026-02-25T11:57:28Z","2.238888888888889","2.3441666666666667","1634.0","80.0","1554.0","1966.0","269.0","258.0","1361.0","78.0","3600.0","5000.0","5164.0","0.0","128.0","303.0","2026-02-25T09:10:00Z","2026-02-25T11:18:07.1113785Z","645.69","624.6","54.99","19911.0","19831.0","23000.0","16311.0","18277.0","41.0","291.37","49.47","2.12","false"
"1451f3a91e6f4302b979525682384b18","Success","Filed","LCLK","LLHA","2026-02-25T07:40:00Z","4XIHC","HFA802","LLBG","YFR","S","FUEL    :    EXTRA FUEL- TO COVER NEXT LEG-LCA.
TLV       :    RWY08/26 CLSD,TILL 11:00.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"N0269F130 EMEDA2B EMEDA B17 MERVA P68 GALIM/N0269A050 VFR","130","2","4500.0","2026-02-25T07:44:50Z","2026-02-25T08:26:52Z","0.7005555555555556","0.9619444444444445","597.0","80.0","517.0","1504.0","265.0","269.0","925.0","45.0","2100.0","5000.0","1885.0","0.0","40.0","165.0","2026-02-25T07:40:00Z","2026-02-25T08:19:34.8006349Z","162.11","142.64","54.99","20100.0","20020.0","23000.0","18000.0","19504.0","6.0","263.44","30.27","2.57","false"
"b90ac686da3f482781e4993a34f0e8af","Success","Filed","LLHA","LBSF","2026-02-25T07:40:00Z","4XIHD","HFA951","LBPD","ZFR","S","FUEL    :    EXTRA FUEL- AS PER COMPANY POLICY.
RTOW   :   22499kg. SPS DATA - RWY15 WET,NO WIND,19C,Q1018,OACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.","DISPATCH +972502126365, PASSENGERS FLIGHT","N0235A050 GALIM/N0234A050 IFR P68 MERVA/N0267A140 P68 APLON L609 MAROS M67 TOSKA M978 VAXOS N128 OKESA DCT RIKSO N128 PEREN L863 EVIVI Y94 VANET VANET5H","50","2","5000.0","2026-02-25T07:40:54Z","2026-02-25T11:29:26Z","3.8088888888888888","3.960277777777778","2857.0","50.0","2807.0","884.0","384.0","260.0","100.0","140.0","3740.0","5000.0","9027.0","0.0","228.0","308.0","2026-02-25T07:40:00Z","2026-02-25T11:28:11.9281169Z","924.53","809.32","102.22","21965.0","21915.0","23000.0","18225.0","19109.0","-27.0","299.22","29.13","-1.45","false"
"0faa04fc3a894c9dbb8b221b81e98d95","Success","Filed","LLHA","LCLK","2026-02-25T06:00:00Z","4XIHC","HFA801","LCPH","ZFR","S","FUEL    :    EXTRA FUEL- A/C REFULED PREVIOUS LEG.
RTOW   :   22499kg. SPS DATA - RWY15 WET,NO WIND,19C,Q1018,OACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","3000.0","2026-02-25T05:58:22Z","2026-02-25T06:42:18Z","0.7322222222222222","0.8541666666666666","632.0","50.0","582.0","898.0","344.0","251.0","261.0","42.0","1530.0","5000.0","1997.0","0.0","46.0","123.0","2026-02-25T06:00:00Z","2026-02-25T06:45:58.1538754Z","179.36","142.64","73.5","18030.0","17980.0","23000.0","16500.0","17398.0","-9.0","266.76","28.92","2.91","false"
"65fd5f9da10f4605a5620cb1805eaa65","Success","Filed","LLHA","LGAV","2026-02-25T05:45:00Z","4XIHB","HFA701","LGIR","ZFR","S","FUEL    :    EXTRA FUEL DUE TO COMPANY POLICY.
RTOW   :   22499kg. SPS DATA - RWY15 WET,NO WIND,19C,Q1018,OACKS OFF.
DISP     :   UDI A,TRAINEE. SUPERVISED BY NIMROD R.",,"N0233A050 GALIM/N0232A050 IFR P68 MERVA/N0266A160 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","4700.0","2026-02-25T06:04:14Z","2026-02-25T09:02:03Z","2.963611111111111","3.1213888888888888","2285.0","50.0","2235.0","1034.0","559.0","263.0","100.0","112.0","3319.0","5000.0","7222.0","0.0","174.0","265.0","2026-02-25T05:45:00Z","2026-02-25T08:39:08.1039153Z","662.64","624.6","176.85","21330.0","21280.0","23000.0","18011.0","19045.0","-36.0","285.79","42.26","2.31","false"
"bfe9b3e070104a95a16f48ca783d684e","Success","Filed","LCLK","LLHA","2026-02-24T17:55:00Z","4XIHC","HFA808","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLIGHT
DIS. BY AYELET W.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM VFR","130","2","5000.0","2026-02-24T18:14:07Z","2026-02-24T18:53:59Z","0.6644444444444444","0.8711111111111111","586.0","80.0","506.0","1514.0","263.0","273.0","933.0","46.0","2100.0","5000.0","1852.0","0.0","39.0","164.0","2026-02-24T17:55:00Z","2026-02-24T18:33:54.5653197Z","162.11","142.64","54.99","20600.0","20520.0","23000.0","18500.0","20014.0","13.0","290.12","25.25","2.32","false"
"95f43fb1ca8d4b17839777e065ce9479","Success","Filed","LLHA","LCLK","2026-02-24T16:30:00Z","4XIHC","HFA807","LCPH","ZFR","S","EXTRA FUEL IS PER COMPANY POLICY
T/O DATA : RWY 33. DRY. 17C 270/06K. 1015Q   AC-OFF.    RTOW-22411KG
DIS. BY AYELET W.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","6600.0","2026-02-24T16:34:59Z","2026-02-24T17:19:46Z","0.7463888888888889","0.9377777777777778","663.0","50.0","613.0","779.0","352.0","281.0","100.0","47.0","1443.0","5000.0","2095.0","0.0","48.0","112.0","2026-02-24T16:30:00Z","2026-02-24T17:17:58.2197874Z","179.36","142.64","73.5","21543.0","21493.0","23000.0","20100.0","20879.0","-14.0","294.53","25.6","2.47","false"
"52c576d8d2bb40ac9d73c00746d01ca1","Success","Filed","LGAV","LLHA","2026-02-24T15:25:00Z","4XIHD","HFA704","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT LEG
DIS. BY AYELET W.","DISPATCH +972502126365","KEA1E KEA L995 RDS L609 ALKIS/F190 L609 APLON P68 GALIM/N0278A050 VFR","150","2","3900.0","2026-02-24T15:36:19Z","2026-02-24T17:54:41Z","2.306111111111111","2.4947222222222223","1640.0","80.0","1560.0","1560.0","249.0","261.0","971.0","78.0","3200.0","5000.0","5182.0","0.0","136.0","284.0","2026-02-24T15:25:00Z","2026-02-24T17:40:53.1552372Z","656.69","624.6","54.99","20325.0","20245.0","23000.0","17125.0","18685.0","27.0","298.43","30.41","2.69","false"
"fb63019d471744b0b2e8312ee47d524d","Success","Filed","LLER","LLHA","2026-02-24T14:40:00Z","4XIHC","HFA606","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT LEG
DIS. AYELET W.",,"NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","2","4000.0","2026-02-24T14:42:01Z","2026-02-24T15:34:11Z","0.8694444444444445","1.0327777777777778","750.0","80.0","670.0","1450.0","255.0","264.0","887.0","44.0","2200.0","5000.0","2371.0","0.0","52.0","180.0","2026-02-24T14:40:00Z","2026-02-24T15:32:04.3869044Z","202.63","184.55","54.99","19700.0","19620.0","23000.0","17500.0","18950.0","-11.0","311.38","18.6","2.32","false"
